activity_id,date,deal_id,owner,activity_type,outcome,duration_min
ACT-002525,2026-02-05,D-00187,Ana (AE),Email,Follow-up,0
ACT-002526,2025-03-15,D-00164,Bruno (AE),WhatsApp,No Answer,0
ACT-002527,2025-05-16,D-00275,Carla (AE),Email,No Answer,0
ACT-002528,2026-02-11,D-00327,Carla (AE),Call,Sent Proposal,24
ACT-002529,2025-09-11,D-00018,Carla (AE),Call,No Answer,74
ACT-002530,2026-01-03,D-00086,Carla (AE),WhatsApp,Connected,0
ACT-002531,2025-12-28,D-00378,Carla (AE),WhatsApp,Connected,0
ACT-002532,2025-01-28,D-00293,Bruno (AE),Call,Sent Proposal,57
ACT-002533,2025-12-26,D-00224,Ana (AE),Call,No Answer,56
ACT-002534,2026-02-03,D-00239,Bruno (AE),Call,Follow-up,24
ACT-002535,2025-03-23,D-00419,Bruno (AE),WhatsApp,Follow-up,0
ACT-002536,2025-07-04,D-00185,Carla (AE),Email,Connected,0
ACT-002537,2025-04-01,D-00266,Bruno (AE),Meeting,Follow-up,75
ACT-002538,2025-09-19,D-00348,Diego (AE),Call,Follow-up,33
ACT-002539,2024-10-03,D-00042,Diego (AE),Email,Follow-up,0
ACT-002540,2026-02-14,D-00230,Bruno (AE),Demo,Connected,15
ACT-002541,2024-11-06,D-00182,Eva (SDR),Call,Demo Scheduled,14
ACT-002542,2024-11-26,D-00382,Ana (AE),Meeting,Sent Proposal,19
ACT-002543,2025-01-27,D-00382,Ana (AE),Call,No Answer,58
ACT-002544,2025-07-26,D-00512,Bruno (AE),Email,Connected,0
ACT-002545,2025-12-29,D-00113,Bruno (AE),Email,Follow-up,0
ACT-002546,2025-09-10,D-00399,Ana (AE),Demo,Demo Scheduled,5
ACT-002547,2025-02-25,D-00044,Carla (AE),Call,Sent Proposal,68
ACT-002548,2026-01-23,D-00453,Carla (AE),Meeting,Connected,45
ACT-002549,2026-02-14,D-00336,Carla (AE),WhatsApp,No Answer,0
ACT-002550,2025-09-30,D-00412,Ana (AE),Demo,No Answer,44
ACT-002551,2025-06-22,D-00122,Carla (AE),Email,Connected,0
ACT-002552,2025-09-08,D-00304,Bruno (AE),Call,Connected,60
ACT-002553,2025-02-15,D-00149,Ana (AE),Call,Connected,44
ACT-002554,2024-10-22,D-00066,Ana (AE),Email,Follow-up,0
ACT-002555,2024-12-26,D-00223,Bruno (AE),Email,No Answer,0
ACT-002556,2025-05-28,D-00115,Bruno (AE),Email,Follow-up,0
ACT-002557,2025-07-05,D-00158,Carla (AE),Meeting,Follow-up,40
ACT-002558,2026-02-18,D-00099,Carla (AE),Call,Follow-up,19
ACT-002559,2025-06-08,D-00021,Ana (AE),Call,No Answer,57
ACT-002560,2024-12-18,D-00022,Eva (SDR),WhatsApp,Connected,0
ACT-002561,2025-10-19,D-00357,Eva (SDR),WhatsApp,Follow-up,0
ACT-002562,2025-03-04,D-00199,Bruno (AE),Email,Demo Scheduled,0
ACT-002563,2025-06-02,D-00004,Diego (AE),Meeting,No Answer,27
ACT-002564,2025-06-26,D-00277,Ana (AE),Demo,Demo Scheduled,75
ACT-002565,2024-12-05,D-00002,Diego (AE),Meeting,Connected,58
ACT-002566,2025-02-17,D-00176,Diego (AE),WhatsApp,Connected,0
ACT-002567,2025-08-08,D-00462,Diego (AE),Meeting,No Answer,63
ACT-002568,2024-11-25,D-00447,Ana (AE),Demo,Connected,31
ACT-002569,2025-06-06,D-00514,Diego (AE),Demo,Follow-up,31
ACT-002570,2025-12-09,D-00220,Ana (AE),Email,Follow-up,0
ACT-002571,2025-04-19,D-00518,Bruno (AE),Meeting,Demo Scheduled,74
ACT-002572,2025-04-16,D-00413,Diego (AE),Email,Connected,0
ACT-002573,2025-11-19,D-00445,Ana (AE),Email,Demo Scheduled,0
ACT-002574,2025-12-24,D-00001,Ana (AE),Call,Follow-up,25
ACT-002575,2026-02-16,D-00206,Eva (SDR),Call,Follow-up,17
ACT-002576,2026-01-22,D-00230,Bruno (AE),Demo,No Answer,13
ACT-002577,2025-11-22,D-00489,Bruno (AE),WhatsApp,Demo Scheduled,0
ACT-002578,2025-09-05,D-00021,Ana (AE),Demo,No Answer,54
ACT-002579,2025-03-05,D-00098,Ana (AE),Email,Follow-up,0
ACT-002580,2025-05-10,D-00380,Bruno (AE),Call,Follow-up,73
ACT-002581,2024-11-25,D-00103,Bruno (AE),Call,Connected,21
ACT-002582,2025-05-17,D-00479,Eva (SDR),Email,No Answer,0
ACT-002583,2026-02-17,D-00472,Eva (SDR),Meeting,No Answer,58
ACT-002584,2026-02-15,D-00253,Ana (AE),Email,No Answer,0
ACT-002585,2025-07-04,D-00018,Carla (AE),WhatsApp,No Answer,0
ACT-002586,2025-05-30,D-00409,Carla (AE),Email,Connected,0
ACT-002587,2025-10-06,D-00363,Bruno (AE),WhatsApp,Connected,0
ACT-002588,2024-10-22,D-00459,Eva (SDR),Email,Follow-up,0
ACT-002589,2025-01-05,D-00167,Carla (AE),Email,Follow-up,0
ACT-002590,2026-01-11,D-00446,Eva (SDR),Meeting,Demo Scheduled,43
ACT-002591,2025-11-13,D-00140,Eva (SDR),Demo,Connected,39
ACT-002592,2025-10-18,D-00487,Ana (AE),WhatsApp,No Answer,0
ACT-002593,2025-01-05,D-00312,Ana (AE),WhatsApp,Follow-up,0
ACT-002594,2026-02-11,D-00406,Ana (AE),Call,Connected,63
ACT-002595,2025-01-19,D-00315,Ana (AE),Email,No Answer,0
ACT-002596,2025-01-11,D-00292,Carla (AE),Email,Sent Proposal,0
ACT-002597,2025-03-20,D-00199,Bruno (AE),WhatsApp,Demo Scheduled,0
ACT-002598,2026-02-04,D-00116,Carla (AE),Email,Connected,0
ACT-002599,2025-02-02,D-00470,Bruno (AE),Demo,No Answer,56
ACT-002600,2026-01-17,D-00110,Diego (AE),Email,Follow-up,0
ACT-002601,2025-12-13,D-00029,Diego (AE),Email,Connected,0
ACT-002602,2026-02-06,D-00171,Carla (AE),WhatsApp,Demo Scheduled,0
ACT-002603,2026-02-17,D-00335,Carla (AE),Call,Demo Scheduled,9
ACT-002604,2026-01-05,D-00168,Diego (AE),Call,No Answer,55
ACT-002605,2025-08-04,D-00410,Eva (SDR),Meeting,Sent Proposal,7
ACT-002606,2025-12-03,D-00184,Bruno (AE),Meeting,Connected,71
ACT-002607,2024-12-29,D-00107,Diego (AE),Call,Demo Scheduled,29
ACT-002608,2025-02-20,D-00043,Carla (AE),Email,Follow-up,0
ACT-002609,2025-07-11,D-00243,Diego (AE),Meeting,No Answer,18
ACT-002610,2025-08-08,D-00356,Bruno (AE),Demo,Connected,24
ACT-002611,2025-03-24,D-00458,Bruno (AE),Demo,Connected,32
ACT-002612,2026-02-10,D-00048,Eva (SDR),Email,No Answer,0
ACT-002613,2025-03-28,D-00413,Diego (AE),Meeting,Demo Scheduled,50
ACT-002614,2025-05-12,D-00209,Ana (AE),Demo,Sent Proposal,54
ACT-002615,2026-01-16,D-00300,Ana (AE),Meeting,Demo Scheduled,29
ACT-002616,2026-01-02,D-00449,Eva (SDR),Meeting,Demo Scheduled,42
ACT-002617,2025-12-30,D-00443,Diego (AE),Meeting,Follow-up,66
ACT-002618,2025-02-02,D-00020,Ana (AE),Meeting,Connected,9
ACT-002619,2025-07-07,D-00032,Carla (AE),Meeting,Connected,52
ACT-002620,2024-12-22,D-00126,Carla (AE),Call,Sent Proposal,43
ACT-002621,2026-01-28,D-00259,Ana (AE),Meeting,Sent Proposal,55
ACT-002622,2025-05-17,D-00496,Ana (AE),Meeting,Sent Proposal,56
ACT-002623,2025-11-19,D-00384,Eva (SDR),Email,Connected,0
ACT-002624,2025-06-08,D-00146,Ana (AE),Call,Sent Proposal,60
ACT-002625,2026-01-18,D-00490,Diego (AE),Email,No Answer,0
ACT-002626,2025-01-11,D-00183,Eva (SDR),Demo,Connected,6
ACT-002627,2025-11-23,D-00340,Bruno (AE),Call,Follow-up,42
ACT-002628,2025-09-29,D-00451,Ana (AE),Email,No Answer,0
ACT-002629,2025-09-08,D-00399,Ana (AE),Meeting,Follow-up,46
ACT-002630,2025-02-11,D-00382,Ana (AE),Call,No Answer,26
ACT-002631,2025-12-26,D-00099,Carla (AE),Meeting,No Answer,67
ACT-002632,2025-11-17,D-00084,Bruno (AE),Email,Follow-up,0
ACT-002633,2025-12-30,D-00224,Ana (AE),Call,Demo Scheduled,12
ACT-002634,2025-05-14,D-00004,Diego (AE),Email,Follow-up,0
ACT-002635,2024-12-24,D-00094,Diego (AE),Demo,Demo Scheduled,35
ACT-002636,2025-10-03,D-00147,Eva (SDR),Email,No Answer,0
ACT-002637,2025-11-30,D-00278,Diego (AE),Meeting,Follow-up,49
ACT-002638,2025-03-23,D-00329,Bruno (AE),Meeting,Connected,44
ACT-002639,2024-12-12,D-00175,Carla (AE),Call,Demo Scheduled,17
ACT-002640,2025-03-20,D-00416,Ana (AE),Demo,No Answer,52
ACT-002641,2026-02-07,D-00087,Ana (AE),Call,No Answer,11
ACT-002642,2025-04-27,D-00049,Ana (AE),Email,Connected,0
ACT-002643,2024-12-25,D-00459,Eva (SDR),Email,No Answer,0
ACT-002644,2025-09-26,D-00375,Eva (SDR),Email,Connected,0
ACT-002645,2026-02-13,D-00449,Eva (SDR),Meeting,Follow-up,42
ACT-002646,2025-08-31,D-00115,Bruno (AE),Call,Follow-up,63
ACT-002647,2025-05-07,D-00205,Bruno (AE),Email,Sent Proposal,0
ACT-002648,2025-05-17,D-00209,Ana (AE),Email,No Answer,0
ACT-002649,2025-08-04,D-00032,Carla (AE),Call,Follow-up,58
ACT-002650,2026-02-18,D-00086,Carla (AE),WhatsApp,Follow-up,0
ACT-002651,2025-10-31,D-00246,Bruno (AE),Demo,Sent Proposal,59
ACT-002652,2026-02-17,D-00039,Bruno (AE),Email,Follow-up,0
ACT-002653,2025-10-23,D-00180,Ana (AE),Email,Connected,0
ACT-002654,2025-11-01,D-00487,Ana (AE),Call,Demo Scheduled,60
ACT-002655,2025-02-22,D-00189,Bruno (AE),Meeting,No Answer,20
ACT-002656,2026-02-18,D-00456,Diego (AE),Email,No Answer,0
ACT-002657,2025-03-04,D-00218,Carla (AE),WhatsApp,No Answer,0
ACT-002658,2025-04-01,D-00052,Eva (SDR),Meeting,Demo Scheduled,50
ACT-002659,2026-02-16,D-00436,Diego (AE),Email,Connected,0
ACT-002660,2026-01-16,D-00391,Ana (AE),Call,No Answer,53
ACT-002661,2025-03-10,D-00167,Carla (AE),WhatsApp,Follow-up,0
ACT-002662,2025-09-10,D-00067,Carla (AE),Call,Demo Scheduled,22
ACT-002663,2025-03-13,D-00264,Diego (AE),Meeting,No Answer,48
ACT-002664,2025-11-16,D-00054,Eva (SDR),Meeting,Follow-up,8
ACT-002665,2025-07-22,D-00038,Diego (AE),Call,Follow-up,48
ACT-002666,2025-03-18,D-00492,Eva (SDR),Meeting,Follow-up,34
ACT-002667,2025-08-20,D-00349,Carla (AE),Call,Connected,57
ACT-002668,2025-11-15,D-00298,Ana (AE),Call,Connected,40
ACT-002669,2025-02-17,D-00305,Diego (AE),WhatsApp,Sent Proposal,0
ACT-002670,2025-11-29,D-00469,Diego (AE),Email,Connected,0
ACT-002671,2025-04-17,D-00380,Bruno (AE),Email,Follow-up,0
ACT-002672,2026-01-10,D-00357,Eva (SDR),Call,Follow-up,19
ACT-002673,2026-02-15,D-00053,Eva (SDR),Call,No Answer,64
ACT-002674,2024-12-15,D-00076,Bruno (AE),Email,Follow-up,0
ACT-002675,2025-09-18,D-00463,Ana (AE),Email,Sent Proposal,0
ACT-002676,2025-04-28,D-00307,Carla (AE),Demo,Demo Scheduled,39
ACT-002677,2025-04-02,D-00212,Ana (AE),Email,Demo Scheduled,0
ACT-002678,2025-09-30,D-00401,Diego (AE),Call,Connected,32
ACT-002679,2026-01-26,D-00031,Diego (AE),Meeting,No Answer,60
ACT-002680,2024-11-24,D-00117,Carla (AE),Meeting,Follow-up,67
ACT-002681,2025-07-17,D-00082,Eva (SDR),Demo,No Answer,6
ACT-002682,2025-10-05,D-00024,Bruno (AE),Meeting,Demo Scheduled,26
ACT-002683,2026-02-07,D-00108,Diego (AE),Email,Connected,0
ACT-002684,2025-07-06,D-00324,Ana (AE),Meeting,No Answer,59
ACT-002685,2025-03-11,D-00213,Diego (AE),WhatsApp,No Answer,0
ACT-002686,2025-11-24,D-00321,Ana (AE),Meeting,Connected,64
ACT-002687,2025-05-20,D-00013,Eva (SDR),Call,Follow-up,7
ACT-002688,2025-10-30,D-00125,Eva (SDR),Meeting,Demo Scheduled,15
ACT-002689,2025-03-05,D-00011,Eva (SDR),Demo,Follow-up,65
ACT-002690,2024-10-18,D-00315,Ana (AE),Meeting,No Answer,20
ACT-002691,2025-09-06,D-00250,Carla (AE),Call,Connected,72
ACT-002692,2026-01-14,D-00336,Carla (AE),WhatsApp,Demo Scheduled,0
ACT-002693,2024-12-20,D-00126,Carla (AE),Email,Connected,0
ACT-002694,2025-11-28,D-00139,Carla (AE),Call,No Answer,56
ACT-002695,2025-04-11,D-00072,Bruno (AE),Demo,Demo Scheduled,72
ACT-002696,2025-04-15,D-00509,Ana (AE),Email,No Answer,0
ACT-002697,2025-10-12,D-00451,Ana (AE),Call,No Answer,56
ACT-002698,2024-12-22,D-00252,Ana (AE),Email,Demo Scheduled,0
ACT-002699,2025-01-17,D-00062,Ana (AE),Meeting,Follow-up,60
ACT-002700,2026-01-22,D-00093,Eva (SDR),Meeting,Connected,36
ACT-002701,2025-06-03,D-00089,Bruno (AE),Demo,Demo Scheduled,35
ACT-002702,2026-02-12,D-00500,Bruno (AE),Call,No Answer,19
ACT-002703,2025-04-19,D-00104,Eva (SDR),Email,No Answer,0
ACT-002704,2024-12-22,D-00044,Carla (AE),WhatsApp,Sent Proposal,0
ACT-002705,2025-03-25,D-00483,Carla (AE),Call,Connected,25
ACT-002706,2026-02-17,D-00432,Carla (AE),Meeting,No Answer,48
ACT-002707,2025-04-23,D-00256,Carla (AE),Call,Connected,37
ACT-002708,2025-03-15,D-00263,Eva (SDR),WhatsApp,Follow-up,0
ACT-002709,2024-10-03,D-00079,Diego (AE),Demo,Follow-up,64
ACT-002710,2025-06-25,D-00332,Carla (AE),Email,Demo Scheduled,0
ACT-002711,2025-06-04,D-00307,Carla (AE),WhatsApp,Connected,0
ACT-002712,2025-02-20,D-00383,Bruno (AE),Call,Follow-up,74
ACT-002713,2024-10-10,D-00002,Diego (AE),Email,Connected,0
ACT-002714,2025-06-28,D-00271,Diego (AE),Email,Connected,0
ACT-002715,2025-04-30,D-00138,Ana (AE),Demo,Connected,38
ACT-002716,2025-11-09,D-00278,Diego (AE),Call,Demo Scheduled,34
ACT-002717,2026-01-24,D-00325,Carla (AE),Call,Connected,57
ACT-002718,2025-04-23,D-00046,Carla (AE),Email,Connected,0
ACT-002719,2025-08-04,D-00004,Diego (AE),Call,Follow-up,40
ACT-002720,2026-02-11,D-00466,Carla (AE),Demo,Demo Scheduled,49
ACT-002721,2025-07-04,D-00115,Bruno (AE),WhatsApp,Demo Scheduled,0
ACT-002722,2024-12-20,D-00465,Eva (SDR),WhatsApp,Connected,0
ACT-002723,2026-01-25,D-00273,Eva (SDR),Call,Sent Proposal,75
ACT-002724,2025-09-12,D-00123,Ana (AE),WhatsApp,Demo Scheduled,0
ACT-002725,2025-07-24,D-00278,Diego (AE),Call,Sent Proposal,69
ACT-002726,2025-10-30,D-00067,Carla (AE),Email,Follow-up,0
ACT-002727,2024-12-01,D-00454,Eva (SDR),Demo,Connected,34
ACT-002728,2025-11-19,D-00220,Ana (AE),Email,No Answer,0
ACT-002729,2026-02-14,D-00015,Bruno (AE),Email,Connected,0
ACT-002730,2025-04-14,D-00009,Bruno (AE),Call,Sent Proposal,49
ACT-002731,2026-01-21,D-00198,Eva (SDR),WhatsApp,Demo Scheduled,0
ACT-002732,2025-06-16,D-00024,Bruno (AE),Meeting,No Answer,49
ACT-002733,2025-07-04,D-00271,Diego (AE),Demo,Sent Proposal,13
ACT-002734,2024-11-13,D-00175,Carla (AE),Demo,Follow-up,50
ACT-002735,2025-08-25,D-00462,Diego (AE),Call,Connected,40
ACT-002736,2025-01-06,D-00068,Diego (AE),Call,Follow-up,39
ACT-002737,2025-02-09,D-00103,Bruno (AE),Call,Connected,35
ACT-002738,2025-01-17,D-00078,Carla (AE),Meeting,Follow-up,44
ACT-002739,2026-02-11,D-00102,Carla (AE),Demo,Connected,40
ACT-002740,2025-02-28,D-00477,Diego (AE),Meeting,Follow-up,65
ACT-002741,2026-01-09,D-00155,Diego (AE),Demo,Demo Scheduled,57
ACT-002742,2026-02-15,D-00210,Ana (AE),Call,Connected,68
ACT-002743,2025-10-01,D-00306,Carla (AE),Call,Connected,32
ACT-002744,2025-07-24,D-00177,Diego (AE),Call,Follow-up,11
ACT-002745,2025-02-02,D-00037,Eva (SDR),Email,Follow-up,0
ACT-002746,2026-02-18,D-00102,Carla (AE),Email,Connected,0
ACT-002747,2025-04-07,D-00013,Eva (SDR),Meeting,No Answer,26
ACT-002748,2025-12-07,D-00058,Bruno (AE),WhatsApp,Connected,0
ACT-002749,2026-02-18,D-00344,Ana (AE),WhatsApp,No Answer,0
ACT-002750,2025-02-27,D-00425,Carla (AE),Call,No Answer,57
ACT-002751,2025-06-11,D-00032,Carla (AE),Email,No Answer,0
ACT-002752,2025-07-25,D-00321,Ana (AE),Call,No Answer,22
ACT-002753,2025-10-23,D-00342,Bruno (AE),Demo,Connected,64
ACT-002754,2026-01-14,D-00222,Ana (AE),Call,Demo Scheduled,9
ACT-002755,2025-10-11,D-00463,Ana (AE),Call,Connected,74
ACT-002756,2025-09-10,D-00390,Eva (SDR),Call,Follow-up,14
ACT-002757,2025-12-24,D-00400,Bruno (AE),Call,Connected,37
ACT-002758,2025-08-09,D-00324,Ana (AE),WhatsApp,Demo Scheduled,0
ACT-002759,2025-07-08,D-00508,Diego (AE),Meeting,Follow-up,13
ACT-002760,2025-07-13,D-00486,Ana (AE),Email,No Answer,0
ACT-002761,2024-11-27,D-00417,Ana (AE),Demo,Connected,33
ACT-002762,2025-10-02,D-00309,Diego (AE),Demo,Sent Proposal,21
ACT-002763,2025-03-06,D-00189,Bruno (AE),Call,Follow-up,6
ACT-002764,2026-01-03,D-00148,Bruno (AE),Call,Sent Proposal,39
ACT-002765,2025-11-09,D-00085,Eva (SDR),Demo,Sent Proposal,7
ACT-002766,2025-10-21,D-00279,Eva (SDR),WhatsApp,No Answer,0
ACT-002767,2025-08-27,D-00486,Ana (AE),Email,Connected,0
ACT-002768,2025-03-15,D-00188,Eva (SDR),Meeting,No Answer,17
ACT-002769,2024-11-25,D-00231,Eva (SDR),Email,Connected,0
ACT-002770,2025-07-25,D-00477,Diego (AE),WhatsApp,Follow-up,0
ACT-002771,2026-01-29,D-00025,Carla (AE),Call,Sent Proposal,50
ACT-002772,2024-12-14,D-00360,Diego (AE),Email,Connected,0
ACT-002773,2025-07-19,D-00109,Ana (AE),Meeting,No Answer,73
ACT-002774,2025-01-19,D-00094,Diego (AE),WhatsApp,Follow-up,0
ACT-002775,2025-03-04,D-00415,Diego (AE),WhatsApp,Demo Scheduled,0
ACT-002776,2025-06-26,D-00424,Diego (AE),Email,No Answer,0
ACT-002777,2026-02-07,D-00432,Carla (AE),Call,No Answer,12
ACT-002778,2025-07-23,D-00010,Ana (AE),Meeting,No Answer,38
ACT-002779,2026-01-08,D-00025,Carla (AE),WhatsApp,No Answer,0
ACT-002780,2026-02-09,D-00091,Bruno (AE),Call,Connected,42
ACT-002781,2025-01-13,D-00134,Ana (AE),Email,Connected,0
ACT-002782,2025-11-04,D-00414,Eva (SDR),WhatsApp,Demo Scheduled,0
ACT-002783,2025-04-24,D-00207,Carla (AE),Meeting,Follow-up,21
ACT-002784,2025-04-10,D-00203,Bruno (AE),Demo,Connected,39
ACT-002785,2025-03-17,D-00448,Eva (SDR),Email,Sent Proposal,0
ACT-002786,2025-10-04,D-00517,Ana (AE),Call,Follow-up,72
ACT-002787,2025-07-07,D-00421,Ana (AE),Email,Connected,0
ACT-002788,2025-04-29,D-00010,Ana (AE),Call,Connected,67
ACT-002789,2024-12-13,D-00152,Bruno (AE),Email,No Answer,0
ACT-002790,2026-01-25,D-00214,Eva (SDR),Call,Connected,7
ACT-002791,2026-01-04,D-00386,Ana (AE),WhatsApp,Follow-up,0
ACT-002792,2025-06-26,D-00413,Diego (AE),Call,Connected,5
ACT-002793,2025-07-22,D-00004,Diego (AE),Meeting,Demo Scheduled,16
ACT-002794,2025-12-02,D-00125,Eva (SDR),Call,Demo Scheduled,7
ACT-002795,2025-10-27,D-00095,Ana (AE),Meeting,Follow-up,24
ACT-002796,2025-04-01,D-00241,Diego (AE),Meeting,Connected,63
ACT-002797,2025-05-31,D-00471,Ana (AE),Call,Connected,48
ACT-002798,2026-01-04,D-00308,Eva (SDR),Demo,Sent Proposal,75
ACT-002799,2026-02-13,D-00436,Diego (AE),Demo,No Answer,10
ACT-002800,2025-03-12,D-00052,Eva (SDR),Demo,Demo Scheduled,70
ACT-002801,2025-01-16,D-00284,Bruno (AE),Call,Connected,17
ACT-002802,2024-12-29,D-00251,Ana (AE),Call,Connected,15
ACT-002803,2025-05-28,D-00326,Ana (AE),Meeting,Follow-up,52
ACT-002804,2025-01-16,D-00266,Bruno (AE),Meeting,Demo Scheduled,44
ACT-002805,2025-06-10,D-00154,Carla (AE),Call,Connected,6
ACT-002806,2026-01-03,D-00071,Carla (AE),Call,Demo Scheduled,40
ACT-002807,2026-02-16,D-00423,Bruno (AE),Call,No Answer,37
ACT-002808,2025-12-26,D-00291,Ana (AE),Demo,Connected,56
ACT-002809,2025-12-29,D-00443,Diego (AE),Call,Connected,12
ACT-002810,2026-02-09,D-00142,Carla (AE),Demo,Follow-up,22
ACT-002811,2025-04-15,D-00094,Diego (AE),Call,Connected,33
ACT-002812,2025-05-21,D-00458,Bruno (AE),Demo,Connected,5
ACT-002813,2025-07-11,D-00153,Ana (AE),Call,Follow-up,69
ACT-002814,2025-05-21,D-00072,Bruno (AE),Email,No Answer,0
ACT-002815,2025-10-15,D-00140,Eva (SDR),Call,Sent Proposal,29
ACT-002816,2025-11-26,D-00422,Diego (AE),Call,Sent Proposal,49
ACT-002817,2026-02-03,D-00466,Carla (AE),Call,Connected,17
ACT-002818,2025-11-15,D-00143,Bruno (AE),WhatsApp,Connected,0
ACT-002819,2025-06-26,D-00119,Bruno (AE),Demo,Follow-up,46
ACT-002820,2025-01-26,D-00355,Ana (AE),Call,Follow-up,55
ACT-002821,2024-09-21,D-00118,Bruno (AE),Call,Follow-up,33
ACT-002822,2026-02-05,D-00057,Carla (AE),Email,Connected,0
ACT-002823,2026-01-02,D-00088,Diego (AE),Meeting,Follow-up,63
ACT-002824,2025-03-17,D-00089,Bruno (AE),Call,Demo Scheduled,27
ACT-002825,2026-02-16,D-00206,Eva (SDR),Call,Follow-up,59
ACT-002826,2026-01-01,D-00071,Carla (AE),Call,Connected,38
ACT-002827,2025-10-30,D-00384,Eva (SDR),Email,No Answer,0
ACT-002828,2025-08-24,D-00333,Diego (AE),Demo,Demo Scheduled,38
ACT-002829,2025-04-15,D-00320,Diego (AE),WhatsApp,Sent Proposal,0
ACT-002830,2026-02-12,D-00313,Diego (AE),Call,Connected,61
ACT-002831,2025-03-02,D-00430,Carla (AE),Demo,Connected,8
ACT-002832,2026-02-01,D-00110,Diego (AE),Call,Connected,51
ACT-002833,2025-09-22,D-00512,Bruno (AE),Demo,Sent Proposal,44
ACT-002834,2025-12-01,D-00504,Bruno (AE),Email,No Answer,0
ACT-002835,2026-02-06,D-00432,Carla (AE),Email,No Answer,0
ACT-002836,2025-06-15,D-00174,Carla (AE),Demo,Demo Scheduled,21
ACT-002837,2024-11-08,D-00470,Bruno (AE),Email,Sent Proposal,0
ACT-002838,2025-05-18,D-00402,Bruno (AE),WhatsApp,No Answer,0
ACT-002839,2025-02-26,D-00360,Diego (AE),Demo,Demo Scheduled,40
ACT-002840,2025-03-03,D-00079,Diego (AE),Demo,Demo Scheduled,57
ACT-002841,2026-01-07,D-00453,Carla (AE),Demo,Connected,42
ACT-002842,2025-12-13,D-00485,Ana (AE),WhatsApp,Follow-up,0
ACT-002843,2025-03-10,D-00062,Ana (AE),Email,Connected,0
ACT-002844,2025-08-05,D-00112,Eva (SDR),Email,Follow-up,0
ACT-002845,2025-08-25,D-00309,Diego (AE),Call,No Answer,39
ACT-002846,2025-02-13,D-00215,Ana (AE),Call,Follow-up,53
ACT-002847,2025-11-05,D-00157,Diego (AE),Call,No Answer,60
ACT-002848,2026-02-12,D-00259,Ana (AE),WhatsApp,No Answer,0
ACT-002849,2025-11-23,D-00366,Ana (AE),Meeting,Connected,56
ACT-002850,2025-02-01,D-00284,Bruno (AE),Meeting,Connected,20
ACT-002851,2025-06-17,D-00104,Eva (SDR),Email,Connected,0
ACT-002852,2026-01-05,D-00083,Eva (SDR),Call,Connected,59
ACT-002853,2025-12-13,D-00240,Diego (AE),Call,Follow-up,41
ACT-002854,2025-09-15,D-00513,Bruno (AE),WhatsApp,Follow-up,0
ACT-002855,2025-04-20,D-00284,Bruno (AE),WhatsApp,Follow-up,0
ACT-002856,2025-04-03,D-00415,Diego (AE),Email,Demo Scheduled,0
ACT-002857,2025-05-19,D-00356,Bruno (AE),WhatsApp,Sent Proposal,0
ACT-002858,2026-01-16,D-00187,Ana (AE),Call,Demo Scheduled,44
ACT-002859,2026-01-21,D-00201,Bruno (AE),Call,Follow-up,36
ACT-002860,2026-01-20,D-00031,Diego (AE),WhatsApp,Connected,0
ACT-002861,2025-08-18,D-00435,Diego (AE),WhatsApp,Connected,0
ACT-002862,2025-06-01,D-00146,Ana (AE),WhatsApp,Follow-up,0
ACT-002863,2025-05-01,D-00518,Bruno (AE),Call,Connected,25
ACT-002864,2026-02-06,D-00064,Bruno (AE),Call,Follow-up,75
ACT-002865,2025-09-28,D-00051,Eva (SDR),Call,Connected,6
ACT-002866,2025-02-11,D-00215,Ana (AE),Demo,No Answer,19
ACT-002867,2025-08-25,D-00247,Ana (AE),WhatsApp,No Answer,0
ACT-002868,2026-02-05,D-00102,Carla (AE),WhatsApp,Demo Scheduled,0
ACT-002869,2025-02-04,D-00425,Carla (AE),WhatsApp,Connected,0
ACT-002870,2025-04-15,D-00398,Eva (SDR),WhatsApp,Sent Proposal,0
ACT-002871,2026-02-18,D-00053,Eva (SDR),Email,Follow-up,0
ACT-002872,2025-01-27,D-00292,Carla (AE),WhatsApp,No Answer,0
ACT-002873,2026-01-11,D-00374,Diego (AE),Meeting,Connected,61
ACT-002874,2025-09-05,D-00349,Carla (AE),Email,Connected,0
ACT-002875,2025-08-21,D-00123,Ana (AE),Email,Connected,0
ACT-002876,2026-01-21,D-00455,Bruno (AE),WhatsApp,No Answer,0
ACT-002877,2025-11-22,D-00480,Diego (AE),WhatsApp,Follow-up,0
ACT-002878,2025-07-20,D-00480,Diego (AE),Demo,Connected,8
ACT-002879,2025-08-27,D-00114,Eva (SDR),Email,Demo Scheduled,0
ACT-002880,2026-02-06,D-00133,Carla (AE),Meeting,Demo Scheduled,54
ACT-002881,2025-03-08,D-00258,Ana (AE),Email,Connected,0
ACT-002882,2025-05-21,D-00203,Bruno (AE),Email,Connected,0
ACT-002883,2024-12-16,D-00459,Eva (SDR),Meeting,Connected,5
ACT-002884,2026-01-29,D-00187,Ana (AE),Meeting,Follow-up,75
ACT-002885,2025-01-04,D-00376,Bruno (AE),Email,Sent Proposal,0
ACT-002886,2025-03-12,D-00033,Carla (AE),Call,Connected,42
ACT-002887,2024-11-19,D-00199,Bruno (AE),Call,No Answer,28
ACT-002888,2024-11-10,D-00167,Carla (AE),Email,Connected,0
